threshold,precision,recall,fp,fn,tp,tn
0.13796444273901812,0.33719362259062424,0.8007157656809192,8356,1058,4251,10335
0.1379659510333475,0.3372203712517849,0.8007157656809192,8355,1058,4251,10336
0.1379710171978115,0.3372471241570805,0.8007157656809192,8354,1058,4251,10337
0.13797123486556498,0.3372738813075214,0.8007157656809192,8353,1058,4251,10338
0.13797959098892398,0.3373006427041181,0.8007157656809192,8352,1058,4251,10339
0.13798303875508255,0.3373274083478813,0.8007157656809192,8351,1058,4251,10340
0.1379875020350579,0.3373541782398222,0.8007157656809192,8350,1058,4251,10341
0.13798814374518045,0.3373809523809524,0.8007157656809192,8349,1058,4251,10342
0.13799063162858466,0.33740773077228353,0.8007157656809192,8348,1058,4251,10343
0.1379912567149225,0.3374345134148278,0.8007157656809192,8347,1058,4251,10344
0.13800356911778164,0.33746130030959753,0.8007157656809192,8346,1058,4251,10345
0.1380057404152376,0.3374880914576056,0.8007157656809192,8345,1058,4251,10346
0.13801334020388384,0.337514886859865,0.8007157656809192,8344,1058,4251,10347
0.13803865310701874,0.33754168651738925,0.8007157656809192,8343,1058,4251,10348
0.1380443890594754,0.3375684904311919,0.8007157656809192,8342,1058,4251,10349
0.13804819137283175,0.3375158831003812,0.8005274062912037,8342,1059,4250,10349
0.13804824317708184,0.3375426892224605,0.8005274062912037,8341,1059,4250,10350
0.13805934394473549,0.3375694996028594,0.8005274062912037,8340,1059,4250,10351
0.1380662956738761,0.33759631424259273,0.8005274062912037,8339,1059,4250,10352
0.13806833095138937,0.33762313314267556,0.8005274062912037,8338,1059,4250,10353
0.13807571056782805,0.3376499563041233,0.8005274062912037,8337,1059,4250,10354
0.13807976935368158,0.3375973303670745,0.800339046901488,8337,1060,4249,10354
0.1380885906217094,0.33762415574096144,0.800339046901488,8336,1060,4249,10355
0.1380954450035476,0.3376509853782581,0.800339046901488,8335,1060,4249,10356
0.13810051425720965,0.3376778192799809,0.800339046901488,8334,1060,4249,10357
0.13810218951717673,0.3376251788268956,0.8001506875117724,8334,1061,4248,10357
0.13810489775050264,0.33765201494316827,0.8001506875117724,8333,1061,4248,10358
0.13811209748112765,0.33767885532591413,0.8001506875117724,8332,1061,4248,10359
0.13812230690857263,0.33762620240082675,0.7999623281220569,8332,1062,4247,10359
0.13813140436231675,0.33765304499920495,0.7999623281220569,8331,1062,4247,10360
0.13814414850042808,0.3376003816490419,0.7997739687323413,8331,1063,4246,10360
0.13814533112886535,0.33762722646310434,0.7997739687323413,8330,1063,4246,10361
0.13814825082290752,0.33765407554671967,0.7997739687323413,8329,1063,4246,10362
0.13815880965694788,0.3376013997136949,0.7995856093426257,8329,1064,4245,10362
0.13816379741343793,0.3376282510140778,0.7995856093426257,8328,1064,4245,10363
0.1381650385287155,0.3376551065860643,0.7995856093426257,8327,1064,4245,10364
0.1381722166844596,0.3376819664306738,0.7995856093426257,8326,1064,4245,10365
0.13817804048953883,0.33770883054892603,0.7995856093426257,8325,1064,4245,10366
