dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
South German Credit,13,xgb,locked holdout test,pr_auc,0.6390258355121107,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,pr_auc_ci_low,0.5340750609212372,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,pr_auc_ci_high,0.7471129479361278,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,roc_auc,0.7522619047619048,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,calibration_slope,0.7848971820490387,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,precision,0.45454545454545453,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,recall,0.6666666666666666,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,xgb,locked holdout test,threshold,0.29568660259246826,outputs/modelling/test_results.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,tp,40.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,fp,45.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,tn,95.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,lr,locked holdout test,fn,20.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,tp,44.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,fp,53.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,13,dt,locked holdout test,tn,87.0,outputs/modelling/confusion_matrices.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
